type,name,url,minority_url,thomas_id,senate_committee_id,wikipedia,house_committee_id,subcommittees__name,subcommittees__thomas_id,subcommittees__wikipedia,subcommittees__address,subcommittees__phone,address,phone,rss_url,minority_rss_url,jurisdiction,jurisdiction_source
house,House Committee on Oversight and Government Reform,http://oversight.house.gov/,http://democrats.oversight.house.gov/,HSGO,,,GO,Intergovernmental Affairs,29,,"2157 RHOB; Washington, DC 20515",(202) 225-5074,"2157 RHOB; Washington, DC 20515-6143",(202) 225-5074,http://oversight.house.gov/feed/rss/,http://democrats.oversight.house.gov/rss.xml,"The House Committee on Oversight and Government Reform oversees the federal government and all of its agencies to ensure efficiency, effectiveness, and accountability. The Committee oversees government operations, health care, information technology, interior, energy and environment, national security, and intergovernmental affairs.",https://oversight.house.gov/about/
house,House Committee on House Administration,http://cha.house.gov/,http://democrats.cha.house.gov/,HSHA,,,HA,,,,,,"1309 LHOB; Washington, DC 20515-6157",(202) 225-8281,http://cha.house.gov/rss.xml,http://democrats.cha.house.gov/rss.xml,The Committee on House Administration has legislative jurisdiction over the federal elections and the day-to-day operations of the House. The Committee's jurisdiction over federal elections requires it to consider proposals to amend federal election law and to monitor congressional elections across the United States. The Committee also sets budget authorizations for expenses of other House committees and members of Congress. It also oversees several federal organizations such as the Library of Congress and Smithsonian Institution.,https://cha.house.gov/about
house,House Committee on Homeland Security,http://homeland.house.gov/,http://chsdemocrats.house.gov/,HSHM,,,HM,Border and Maritime Security,11,,"176 FHOB; Washington, DC 20515",(202) 226-8417,"176 FHOB; Washington, DC 20515-6480",(202) 226-8417,http://homeland.house.gov/rss.xml,http://democrats.cha.house.gov/rss.xml,"The House Committee on Homeland Security has jurisdiction over matters related to national defense. It has six subcommittees on border and maritime security; counterterrorism and intelligence; cybersecurity and infrastructure protection; emergency preparedness, response, and communications; oversight and management efficiency; and transportation and protective security. The Committee was created in 2002 in the aftermath of the September 11th, 2001 attacks.",https://homeland.house.gov/subcommittee/full_committee/
house,House Committee on Homeland Security,http://homeland.house.gov/,http://chsdemocrats.house.gov/,HSHM,,,HM,"Emergency Preparedness, Response, and Communications",12,,"176 FHOB; Washington, DC 20515",(202) 226-8417,"176 FHOB; Washington, DC 20515-6480",(202) 226-8417,http://homeland.house.gov/rss.xml,http://democrats.cha.house.gov/rss.xml,"The House Committee on Homeland Security has jurisdiction over matters related to national defense. It has six subcommittees on border and maritime security; counterterrorism and intelligence; cybersecurity and infrastructure protection; emergency preparedness, response, and communications; oversight and management efficiency; and transportation and protective security. The Committee was created in 2002 in the aftermath of the September 11th, 2001 attacks.",https://homeland.house.gov/subcommittee/full_committee/
house,House Committee on Homeland Security,http://homeland.house.gov/,http://chsdemocrats.house.gov/,HSHM,,,HM,Cybersecurity and Infrastructure Protection,08,,"176 FHOB; Washington, DC 20515",(202) 226-8417,"176 FHOB; Washington, DC 20515-6480",(202) 226-8417,http://homeland.house.gov/rss.xml,http://democrats.cha.house.gov/rss.xml,"The House Committee on Homeland Security has jurisdiction over matters related to national defense. It has six subcommittees on border and maritime security; counterterrorism and intelligence; cybersecurity and infrastructure protection; emergency preparedness, response, and communications; oversight and management efficiency; and transportation and protective security. The Committee was created in 2002 in the aftermath of the September 11th, 2001 attacks.",https://homeland.house.gov/subcommittee/full_committee/
house,House Committee on Homeland Security,http://homeland.house.gov/,http://chsdemocrats.house.gov/,HSHM,,,HM,Counterterrorism and Intelligence,05,,"176 FHOB; Washington, DC 20515",(202) 226-8417,"176 FHOB; Washington, DC 20515-6480",(202) 226-8417,http://homeland.house.gov/rss.xml,http://democrats.cha.house.gov/rss.xml,"The House Committee on Homeland Security has jurisdiction over matters related to national defense. It has six subcommittees on border and maritime security; counterterrorism and intelligence; cybersecurity and infrastructure protection; emergency preparedness, response, and communications; oversight and management efficiency; and transportation and protective security. The Committee was created in 2002 in the aftermath of the September 11th, 2001 attacks.",https://homeland.house.gov/subcommittee/full_committee/
house,House Committee on Homeland Security,http://homeland.house.gov/,http://chsdemocrats.house.gov/,HSHM,,,HM,Oversight and Management Efficiency,09,,"176 FHOB; Washington, DC 20515",(202) 226-8417,"176 FHOB; Washington, DC 20515-6480",(202) 226-8417,http://homeland.house.gov/rss.xml,http://democrats.cha.house.gov/rss.xml,"The House Committee on Homeland Security has jurisdiction over matters related to national defense. It has six subcommittees on border and maritime security; counterterrorism and intelligence; cybersecurity and infrastructure protection; emergency preparedness, response, and communications; oversight and management efficiency; and transportation and protective security. The Committee was created in 2002 in the aftermath of the September 11th, 2001 attacks.",https://homeland.house.gov/subcommittee/full_committee/
house,House Committee on Homeland Security,http://homeland.house.gov/,http://chsdemocrats.house.gov/,HSHM,,,HM,Transportation and Protective Security,07,,"176 FHOB; Washington, DC 20515",(202) 226-8417,"176 FHOB; Washington, DC 20515-6480",(202) 226-8417,http://homeland.house.gov/rss.xml,http://democrats.cha.house.gov/rss.xml,"The House Committee on Homeland Security has jurisdiction over matters related to national defense. It has six subcommittees on border and maritime security; counterterrorism and intelligence; cybersecurity and infrastructure protection; emergency preparedness, response, and communications; oversight and management efficiency; and transportation and protective security. The Committee was created in 2002 in the aftermath of the September 11th, 2001 attacks.",https://homeland.house.gov/subcommittee/full_committee/
house,House Committee on Energy and Commerce,http://energycommerce.house.gov/,http://democrats.energycommerce.house.gov/,HSIF,,,IF,Digital Commerce and Consumer Protection,17,,"2125 RHOB; Washington, DC 20515",(202) 225-2927,"2125 RHOB; Washington, DC 20515-6115",(202) 225-2927,http://energycommerce.house.gov/rss.aspx,http://democrats.cha.house.gov/rss.xml,"The House Committee on Energy and Commerce has legislative jurisdiction on matters related to telecommunications, consumer protection, food and drug safety, public health research, environmental quality, energy policy, and interstate and foreign commerce. It oversees multiple cabinet-level Departments and independent agencies, including the Departments of Energy, Health and Human Services, Commerce, and Transportation, as well as the Environmental Protection Agency, the Federal Trade Commission, the Food and Drug Administration, and the Federal Communications Commission.",https://energycommerce.house.gov/committee-history/
house,House Committee on Energy and Commerce,http://energycommerce.house.gov/,http://democrats.energycommerce.house.gov/,HSIF,,,IF,Communications and Technology,16,,"2125 RHOB; Washington, DC 20515",(202) 225-2927,"2125 RHOB; Washington, DC 20515-6115",(202) 225-2927,http://energycommerce.house.gov/rss.aspx,http://democrats.cha.house.gov/rss.xml,"The House Committee on Energy and Commerce has legislative jurisdiction on matters related to telecommunications, consumer protection, food and drug safety, public health research, environmental quality, energy policy, and interstate and foreign commerce. It oversees multiple cabinet-level Departments and independent agencies, including the Departments of Energy, Health and Human Services, Commerce, and Transportation, as well as the Environmental Protection Agency, the Federal Trade Commission, the Food and Drug Administration, and the Federal Communications Commission.",https://energycommerce.house.gov/committee-history/
house,House Committee on Energy and Commerce,http://energycommerce.house.gov/,http://democrats.energycommerce.house.gov/,HSIF,,,IF,Energy,03,,"2125 RHOB; Washington, DC 20515",(202) 225-2927,"2125 RHOB; Washington, DC 20515-6115",(202) 225-2927,http://energycommerce.house.gov/rss.aspx,http://democrats.cha.house.gov/rss.xml,"The House Committee on Energy and Commerce has legislative jurisdiction on matters related to telecommunications, consumer protection, food and drug safety, public health research, environmental quality, energy policy, and interstate and foreign commerce. It oversees multiple cabinet-level Departments and independent agencies, including the Departments of Energy, Health and Human Services, Commerce, and Transportation, as well as the Environmental Protection Agency, the Federal Trade Commission, the Food and Drug Administration, and the Federal Communications Commission.",https://energycommerce.house.gov/committee-history/
house,House Committee on Energy and Commerce,http://energycommerce.house.gov/,http://democrats.energycommerce.house.gov/,HSIF,,,IF,Health,14,,"2125 RHOB; Washington, DC 20515",(202) 225-2927,"2125 RHOB; Washington, DC 20515-6115",(202) 225-2927,http://energycommerce.house.gov/rss.aspx,http://democrats.cha.house.gov/rss.xml,"The House Committee on Energy and Commerce has legislative jurisdiction on matters related to telecommunications, consumer protection, food and drug safety, public health research, environmental quality, energy policy, and interstate and foreign commerce. It oversees multiple cabinet-level Departments and independent agencies, including the Departments of Energy, Health and Human Services, Commerce, and Transportation, as well as the Environmental Protection Agency, the Federal Trade Commission, the Food and Drug Administration, and the Federal Communications Commission.",https://energycommerce.house.gov/committee-history/
house,House Committee on Energy and Commerce,http://energycommerce.house.gov/,http://democrats.energycommerce.house.gov/,HSIF,,,IF,Oversight and Investigations,02,,"2125 RHOB; Washington, DC 20515",(202) 225-2927,"2125 RHOB; Washington, DC 20515-6115",(202) 225-2927,http://energycommerce.house.gov/rss.aspx,http://democrats.cha.house.gov/rss.xml,"The House Committee on Energy and Commerce has legislative jurisdiction on matters related to telecommunications, consumer protection, food and drug safety, public health research, environmental quality, energy policy, and interstate and foreign commerce. It oversees multiple cabinet-level Departments and independent agencies, including the Departments of Energy, Health and Human Services, Commerce, and Transportation, as well as the Environmental Protection Agency, the Federal Trade Commission, the Food and Drug Administration, and the Federal Communications Commission.",https://energycommerce.house.gov/committee-history/
house,House Committee on Energy and Commerce,http://energycommerce.house.gov/,http://democrats.energycommerce.house.gov/,HSIF,,,IF,Environment,18,,"2125 RHOB; Washington, DC 20515",(202) 225-2927,"2125 RHOB; Washington, DC 20515-6115",(202) 225-2927,http://energycommerce.house.gov/rss.aspx,http://democrats.cha.house.gov/rss.xml,"The House Committee on Energy and Commerce has legislative jurisdiction on matters related to telecommunications, consumer protection, food and drug safety, public health research, environmental quality, energy policy, and interstate and foreign commerce. It oversees multiple cabinet-level Departments and independent agencies, including the Departments of Energy, Health and Human Services, Commerce, and Transportation, as well as the Environmental Protection Agency, the Federal Trade Commission, the Food and Drug Administration, and the Federal Communications Commission.",https://energycommerce.house.gov/committee-history/
house,House Committee on Natural Resources,http://naturalresources.house.gov/,http://democrats.naturalresources.house.gov/,HSII,,,II,Energy and Mineral Resources,06,,"1522 LHOB; Washington, DC 20515",(202) 225-9297,"1324 LHOB; Washington, DC 20515-6201",(202) 225-2761,http://naturalresources.house.gov/news.xml,http://democrats.naturalresources.house.gov/rss.xml,"The House Committee on Natural Resources considers legislation about American energy production, mineral lands and mining, fisheries and wildlife, public lands, oceans, Native Americans, irrigation and reclamation.",https://naturalresources.house.gov/about/
house,House Committee on Natural Resources,http://naturalresources.house.gov/,http://democrats.naturalresources.house.gov/,HSII,,,II,Federal Lands,10,,"1332 LHOB; Washington, DC 20515",(202) 226-7736,"1324 LHOB; Washington, DC 20515-6201",(202) 225-2761,http://naturalresources.house.gov/news.xml,http://democrats.naturalresources.house.gov/rss.xml,"The House Committee on Natural Resources considers legislation about American energy production, mineral lands and mining, fisheries and wildlife, public lands, oceans, Native Americans, irrigation and reclamation.",https://naturalresources.house.gov/about/
house,House Committee on Natural Resources,http://naturalresources.house.gov/,http://democrats.naturalresources.house.gov/,HSII,,,II,"Water, Power and Oceans",13,,"4120 OHOB; Washington, DC 20515",(202) 225-8331,"1324 LHOB; Washington, DC 20515-6201",(202) 225-2761,http://naturalresources.house.gov/news.xml,http://democrats.naturalresources.house.gov/rss.xml,"The House Committee on Natural Resources considers legislation about American energy production, mineral lands and mining, fisheries and wildlife, public lands, oceans, Native Americans, irrigation and reclamation.",https://naturalresources.house.gov/about/
house,House Committee on Natural Resources,http://naturalresources.house.gov/,http://democrats.naturalresources.house.gov/,HSII,,,II,"Fisheries, Wildlife, Oceans and Insular Affairs",22,,"140 CHOB; Washington, DC 20515",(202) 226-0200,"1324 LHOB; Washington, DC 20515-6201",(202) 225-2761,http://naturalresources.house.gov/news.xml,http://democrats.naturalresources.house.gov/rss.xml,"The House Committee on Natural Resources considers legislation about American energy production, mineral lands and mining, fisheries and wildlife, public lands, oceans, Native Americans, irrigation and reclamation.",https://naturalresources.house.gov/about/
house,House Committee on Natural Resources,http://naturalresources.house.gov/,http://democrats.naturalresources.house.gov/,HSII,,,II,"Indian, Insular and Alaska Native Affairs",24,,"4450 OHOB; Washington, DC 20515",(202) 226-9725,"1324 LHOB; Washington, DC 20515-6201",(202) 225-2761,http://naturalresources.house.gov/news.xml,http://democrats.naturalresources.house.gov/rss.xml,"The House Committee on Natural Resources considers legislation about American energy production, mineral lands and mining, fisheries and wildlife, public lands, oceans, Native Americans, irrigation and reclamation.",https://naturalresources.house.gov/about/
house,House Committee on Natural Resources,http://naturalresources.house.gov/,http://democrats.naturalresources.house.gov/,HSII,,,II,Oversight and Investigations,15,,"4170 OHOB; Washington, DC 20515",(202) 225-7107,"1324 LHOB; Washington, DC 20515-6201",(202) 225-2761,http://naturalresources.house.gov/news.xml,http://democrats.naturalresources.house.gov/rss.xml,"The House Committee on Natural Resources considers legislation about American energy production, mineral lands and mining, fisheries and wildlife, public lands, oceans, Native Americans, irrigation and reclamation.",https://naturalresources.house.gov/about/
house,House Permanent Select Committee on Intelligence,http://intelligence.house.gov/,http://democrats.intelligence.house.gov/,HLIG,,,IG,Oversight and Investigations,09,,"HVC304 CAPITOL; Washington, DC 20515",(202) 225-4121,"HVC304 CAPITOL; Washington, DC 20515-6415",(202) 225-4121,http://intelligence.house.gov/rss.xml,http://democrats.intelligence.house.gov/rss.xml,"The United States House Permanent Select Committee on Intelligence (HPSCI) is a committee of the United States House of Representatives, currently chaired by Congressman Devin Nunes (California). Created in 1977, HPSCI is charged with oversight of the United States Intelligence Community—which includes the intelligence and intelligence-related activities of the following seventeen elements of the U.S. Government—and the Military Intelligence Program.",https://intelligence.house.gov/about/history-and-jurisdiction.htm
house,House Permanent Select Committee on Intelligence,http://intelligence.house.gov/,http://democrats.intelligence.house.gov/,HLIG,,,IG,Technical and Tactical Intelligence,05,,"HVC304 CAPITOL; Washington, DC 20515",(202) 225-4121,"HVC304 CAPITOL; Washington, DC 20515-6415",(202) 225-4121,http://intelligence.house.gov/rss.xml,http://democrats.intelligence.house.gov/rss.xml,"The United States House Permanent Select Committee on Intelligence (HPSCI) is a committee of the United States House of Representatives, currently chaired by Congressman Devin Nunes (California). Created in 1977, HPSCI is charged with oversight of the United States Intelligence Community—which includes the intelligence and intelligence-related activities of the following seventeen elements of the U.S. Government—and the Military Intelligence Program.",https://intelligence.house.gov/about/history-and-jurisdiction.htm
house,House Permanent Select Committee on Intelligence,http://intelligence.house.gov/,http://democrats.intelligence.house.gov/,HLIG,,,IG,"Terrorism, Human Intelligence, Analysis, and Counterintelligence",08,,"HVC304 CAPITOL; Washington, DC 20515",(202) 225-4121,"HVC304 CAPITOL; Washington, DC 20515-6415",(202) 225-4121,http://intelligence.house.gov/rss.xml,http://democrats.intelligence.house.gov/rss.xml,"The United States House Permanent Select Committee on Intelligence (HPSCI) is a committee of the United States House of Representatives, currently chaired by Congressman Devin Nunes (California). Created in 1977, HPSCI is charged with oversight of the United States Intelligence Community—which includes the intelligence and intelligence-related activities of the following seventeen elements of the U.S. Government—and the Military Intelligence Program.",https://intelligence.house.gov/about/history-and-jurisdiction.htm
house,House Permanent Select Committee on Intelligence,http://intelligence.house.gov/,http://democrats.intelligence.house.gov/,HLIG,,,IG,Central Intelligence Agency,01,,"HVC304 CAPITOL; Washington, DC 20515-6415",(202) 225-4121,"HVC304 CAPITOL; Washington, DC 20515-6415",(202) 225-4121,http://intelligence.house.gov/rss.xml,http://democrats.intelligence.house.gov/rss.xml,"The United States House Permanent Select Committee on Intelligence (HPSCI) is a committee of the United States House of Representatives, currently chaired by Congressman Devin Nunes (California). Created in 1977, HPSCI is charged with oversight of the United States Intelligence Community—which includes the intelligence and intelligence-related activities of the following seventeen elements of the U.S. Government—and the Military Intelligence Program.",https://intelligence.house.gov/about/history-and-jurisdiction.htm
house,House Permanent Select Committee on Intelligence,http://intelligence.house.gov/,http://democrats.intelligence.house.gov/,HLIG,,,IG,National Security Agency and Cybersecurity,02,,"HVC304 CAPITOL; Washington, DC 20515-6415",(202) 225-4121,"HVC304 CAPITOL; Washington, DC 20515-6415",(202) 225-4121,http://intelligence.house.gov/rss.xml,http://democrats.intelligence.house.gov/rss.xml,"The United States House Permanent Select Committee on Intelligence (HPSCI) is a committee of the United States House of Representatives, currently chaired by Congressman Devin Nunes (California). Created in 1977, HPSCI is charged with oversight of the United States Intelligence Community—which includes the intelligence and intelligence-related activities of the following seventeen elements of the U.S. Government—and the Military Intelligence Program.",https://intelligence.house.gov/about/history-and-jurisdiction.htm
house,House Permanent Select Committee on Intelligence,http://intelligence.house.gov/,http://democrats.intelligence.house.gov/,HLIG,,,IG,Emerging Threats,03,,"HVC304 CAPITOL; Washington, DC 20515-6415",(202) 225-4121,"HVC304 CAPITOL; Washington, DC 20515-6415",(202) 225-4121,http://intelligence.house.gov/rss.xml,http://democrats.intelligence.house.gov/rss.xml,"The United States House Permanent Select Committee on Intelligence (HPSCI) is a committee of the United States House of Representatives, currently chaired by Congressman Devin Nunes (California). Created in 1977, HPSCI is charged with oversight of the United States Intelligence Community—which includes the intelligence and intelligence-related activities of the following seventeen elements of the U.S. Government—and the Military Intelligence Program.",https://intelligence.house.gov/about/history-and-jurisdiction.htm
house,House Permanent Select Committee on Intelligence,http://intelligence.house.gov/,http://democrats.intelligence.house.gov/,HLIG,,,IG,Department of Defense Intelligence and Overhead Architecture,04,,"HVC304 CAPITOL; Washington, DC 20515-6415",(202) 225-4121,"HVC304 CAPITOL; Washington, DC 20515-6415",(202) 225-4121,http://intelligence.house.gov/rss.xml,http://democrats.intelligence.house.gov/rss.xml,"The United States House Permanent Select Committee on Intelligence (HPSCI) is a committee of the United States House of Representatives, currently chaired by Congressman Devin Nunes (California). Created in 1977, HPSCI is charged with oversight of the United States Intelligence Community—which includes the intelligence and intelligence-related activities of the following seventeen elements of the U.S. Government—and the Military Intelligence Program.",https://intelligence.house.gov/about/history-and-jurisdiction.htm
house,House Committee on the Judiciary,http://judiciary.house.gov/,http://democrats.judiciary.house.gov/,HSJU,,,JU,The Constitution and Civil Justice,10,,"362 FHOB; Washington, DC 20515",(202) 225-2825,"2138 RHOB; Washington, DC 20515-6216",(202) 225-3951,http://intelligence.house.gov/rss.xml,http://democrats.judiciary.house.gov/rss.xml,"The Committee on the Judiciary has jurisdiction over matters relating to the administration of justice in federal courts, administrative bodies, and law enforcement agencies. Its role in impeachment proceedings has also brought it much attention.  The committee’s jurisdiction also includes a range of issues such as bankruptcy, espionage, terrorism, the protection of civil liberties, constitutional amendments, and more. The Committee oversees the Departments of Justice and Homeland Security.",https://judiciary.house.gov/about-the-committee/
house,House Committee on the Judiciary,http://judiciary.house.gov/,http://democrats.judiciary.house.gov/,HSJU,,,JU,"Courts, Intellectual Property, and the Internet",03,,"6310 OHOB; Washington, DC 20515",(202) 225-5741,"2138 RHOB; Washington, DC 20515-6216",(202) 225-3951,http://intelligence.house.gov/rss.xml,http://democrats.judiciary.house.gov/rss.xml,"The Committee on the Judiciary has jurisdiction over matters relating to the administration of justice in federal courts, administrative bodies, and law enforcement agencies. Its role in impeachment proceedings has also brought it much attention.  The committee’s jurisdiction also includes a range of issues such as bankruptcy, espionage, terrorism, the protection of civil liberties, constitutional amendments, and more. The Committee oversees the Departments of Justice and Homeland Security.",https://judiciary.house.gov/about-the-committee/
house,House Committee on the Judiciary,http://judiciary.house.gov/,http://democrats.judiciary.house.gov/,HSJU,,,JU,"Crime, Terrorism, Homeland Security, and Investigations",08,,"6340 OHOB; Washington, DC 20515",(202) 225-5727,"2138 RHOB; Washington, DC 20515-6216",(202) 225-3951,http://intelligence.house.gov/rss.xml,http://democrats.judiciary.house.gov/rss.xml,"The Committee on the Judiciary has jurisdiction over matters relating to the administration of justice in federal courts, administrative bodies, and law enforcement agencies. Its role in impeachment proceedings has also brought it much attention.  The committee’s jurisdiction also includes a range of issues such as bankruptcy, espionage, terrorism, the protection of civil liberties, constitutional amendments, and more. The Committee oversees the Departments of Justice and Homeland Security.",https://judiciary.house.gov/about-the-committee/
house,House Committee on the Judiciary,http://judiciary.house.gov/,http://democrats.judiciary.house.gov/,HSJU,,,JU,Immigration and Border Security,01,,"6320 OHOB; Washington, DC 20515",(202) 225-3926,"2138 RHOB; Washington, DC 20515-6216",(202) 225-3951,http://intelligence.house.gov/rss.xml,http://democrats.judiciary.house.gov/rss.xml,"The Committee on the Judiciary has jurisdiction over matters relating to the administration of justice in federal courts, administrative bodies, and law enforcement agencies. Its role in impeachment proceedings has also brought it much attention.  The committee’s jurisdiction also includes a range of issues such as bankruptcy, espionage, terrorism, the protection of civil liberties, constitutional amendments, and more. The Committee oversees the Departments of Justice and Homeland Security.",https://judiciary.house.gov/about-the-committee/
house,House Committee on the Judiciary,http://judiciary.house.gov/,http://democrats.judiciary.house.gov/,HSJU,,,JU,"Regulatory Reform, Commercial and Antitrust Law",05,,"6240 OHOB; Washington, DC 20515",(202) 226-7680,"2138 RHOB; Washington, DC 20515-6216",(202) 225-3951,http://intelligence.house.gov/rss.xml,http://democrats.judiciary.house.gov/rss.xml,"The Committee on the Judiciary has jurisdiction over matters relating to the administration of justice in federal courts, administrative bodies, and law enforcement agencies. Its role in impeachment proceedings has also brought it much attention.  The committee’s jurisdiction also includes a range of issues such as bankruptcy, espionage, terrorism, the protection of civil liberties, constitutional amendments, and more. The Committee oversees the Departments of Justice and Homeland Security.",https://judiciary.house.gov/about-the-committee/
house,House Committee on Transportation and Infrastructure,http://transportation.house.gov/,http://democrats.transportation.house.gov/,HSPW,,,PW,Aviation,05,,"2251 RHOB; Washington, DC 20515",(202) 226-3220,"2251 RHOB; Washington, DC 20515-6256",(202) 225-9446,http://transportation.house.gov/rss.xml,http://democrats.transportation.house.gov/rss.xml,"The Transportation and Infrastructure Committee has jurisdiction over all modes of transportation: aviation, maritime and waterborne transportation, highways, bridges, mass transit, and railroads. The Committee also has jurisdiction over other aspects of our national infrastructure, such as clean water and waste water management, the transport of resources by pipeline, flood damage reduction, the management of federally owned real estate and public buildings, the development of economically depressed rural and urban areas, disaster preparedness and response, and hazardous materials transportation.",https://transportation.house.gov/about/history.htm
house,House Committee on Transportation and Infrastructure,http://transportation.house.gov/,http://democrats.transportation.house.gov/,HSPW,,,PW,Coast Guard and Maritime Transportation,07,,"507 FHOB; Washington, DC 20515",(202) 226-3552,"2251 RHOB; Washington, DC 20515-6256",(202) 225-9446,http://transportation.house.gov/rss.xml,http://democrats.transportation.house.gov/rss.xml,"The Transportation and Infrastructure Committee has jurisdiction over all modes of transportation: aviation, maritime and waterborne transportation, highways, bridges, mass transit, and railroads. The Committee also has jurisdiction over other aspects of our national infrastructure, such as clean water and waste water management, the transport of resources by pipeline, flood damage reduction, the management of federally owned real estate and public buildings, the development of economically depressed rural and urban areas, disaster preparedness and response, and hazardous materials transportation.",https://transportation.house.gov/about/history.htm
house,House Committee on Transportation and Infrastructure,http://transportation.house.gov/,http://democrats.transportation.house.gov/,HSPW,,,PW,"Economic Development, Public Buildings, and Emergency Management",13,,"586 FHOB; Washington, DC 20515",(202) 225-3014,"2251 RHOB; Washington, DC 20515-6256",(202) 225-9446,http://transportation.house.gov/rss.xml,http://democrats.transportation.house.gov/rss.xml,"The Transportation and Infrastructure Committee has jurisdiction over all modes of transportation: aviation, maritime and waterborne transportation, highways, bridges, mass transit, and railroads. The Committee also has jurisdiction over other aspects of our national infrastructure, such as clean water and waste water management, the transport of resources by pipeline, flood damage reduction, the management of federally owned real estate and public buildings, the development of economically depressed rural and urban areas, disaster preparedness and response, and hazardous materials transportation.",https://transportation.house.gov/about/history.htm
house,House Committee on Transportation and Infrastructure,http://transportation.house.gov/,http://democrats.transportation.house.gov/,HSPW,,,PW,Highways and Transit,12,,"2251 RHOB; Washington, DC 20515",(202) 225-6715,"2251 RHOB; Washington, DC 20515-6256",(202) 225-9446,http://transportation.house.gov/rss.xml,http://democrats.transportation.house.gov/rss.xml,"The Transportation and Infrastructure Committee has jurisdiction over all modes of transportation: aviation, maritime and waterborne transportation, highways, bridges, mass transit, and railroads. The Committee also has jurisdiction over other aspects of our national infrastructure, such as clean water and waste water management, the transport of resources by pipeline, flood damage reduction, the management of federally owned real estate and public buildings, the development of economically depressed rural and urban areas, disaster preparedness and response, and hazardous materials transportation.",https://transportation.house.gov/about/history.htm
house,House Committee on Transportation and Infrastructure,http://transportation.house.gov/,http://democrats.transportation.house.gov/,HSPW,,,PW,"Railroads, Pipelines, and Hazardous Materials",14,,"2029 RHOB; Washington, DC 20515",(202) 226-0727,"2251 RHOB; Washington, DC 20515-6256",(202) 225-9446,http://transportation.house.gov/rss.xml,http://democrats.transportation.house.gov/rss.xml,"The Transportation and Infrastructure Committee has jurisdiction over all modes of transportation: aviation, maritime and waterborne transportation, highways, bridges, mass transit, and railroads. The Committee also has jurisdiction over other aspects of our national infrastructure, such as clean water and waste water management, the transport of resources by pipeline, flood damage reduction, the management of federally owned real estate and public buildings, the development of economically depressed rural and urban areas, disaster preparedness and response, and hazardous materials transportation.",https://transportation.house.gov/about/history.htm
house,House Committee on Transportation and Infrastructure,http://transportation.house.gov/,http://democrats.transportation.house.gov/,HSPW,,,PW,Water Resources and Environment,02,,"585 FHOB; Washington, DC 20515",(202) 225-4360,"2251 RHOB; Washington, DC 20515-6256",(202) 225-9446,http://transportation.house.gov/rss.xml,http://democrats.transportation.house.gov/rss.xml,"The Transportation and Infrastructure Committee has jurisdiction over all modes of transportation: aviation, maritime and waterborne transportation, highways, bridges, mass transit, and railroads. The Committee also has jurisdiction over other aspects of our national infrastructure, such as clean water and waste water management, the transport of resources by pipeline, flood damage reduction, the management of federally owned real estate and public buildings, the development of economically depressed rural and urban areas, disaster preparedness and response, and hazardous materials transportation.",https://transportation.house.gov/about/history.htm
house,House Committee on Rules,http://rules.house.gov/,http://democrats.rules.house.gov/,HSRU,,,RU,Legislative and Budget Process,02,,"H312 CAPITOL; Washington, DC 20515",(202) 225-9191,"H312 CAPITOL; Washington, DC 20515-6269",(202) 225-9191,http://transportation.house.gov/rss.xml,http://democrats.rules.house.gov/rss.xml,"The House Committee on Rules is commonly known as “The Speaker’s Committee” because it is the mechanism that the Speaker uses to maintain control of the House Floor. Because of the vast power wielded by the Rules Committee, its ratio has traditionally been weighted in favor of the majority party. The Committee provides the terms and conditions of debate on any measure or matter through Special Rules. The Committee also considers original jurisdiction measures, which commonly represent changes to the standing rules of the House, or measures that contain special rules, such as the expedited procedures in trade legislation.",https://rules.house.gov/about
house,House Committee on Rules,http://rules.house.gov/,http://democrats.rules.house.gov/,HSRU,,,RU,Rules and Organization of the House,04,,"H312 CAPITOL; Washington, DC 20515",(202) 225-9191,"H312 CAPITOL; Washington, DC 20515-6269",(202) 225-9191,http://transportation.house.gov/rss.xml,http://democrats.rules.house.gov/rss.xml,"The House Committee on Rules is commonly known as “The Speaker’s Committee” because it is the mechanism that the Speaker uses to maintain control of the House Floor. Because of the vast power wielded by the Rules Committee, its ratio has traditionally been weighted in favor of the majority party. The Committee provides the terms and conditions of debate on any measure or matter through Special Rules. The Committee also considers original jurisdiction measures, which commonly represent changes to the standing rules of the House, or measures that contain special rules, such as the expedited procedures in trade legislation.",https://rules.house.gov/about
house,House Committee on Small Business,http://smallbusiness.house.gov/,http://democrats.smallbusiness.house.gov/,HSSM,,,SM,Contracting and Workforce,23,,"2361 RHOB; Washington, DC 20515",(202) 225-5821,"2361 RHOB; Washington, DC 20515-6315",(202) 225-5821,http://smallbusiness.house.gov/news/rss.aspx,http://democrats.smallbusiness.house.gov/rss.xml,"The House Small Business Committee was established to protect and assist small businesses.  As such, the Committee has jurisdiction over matters related to small business financial aid, regulatory flexibility, and paperwork reduction. Additionally, the House Small Business Committee has  oversight and legislative authority over the Small Business Administration (SBA) and its programs.",https://smallbusiness.house.gov/about/rulesandjurisdiction.htm
